source_file,file_name,session,quadrant,label,packet_count,valid_packet_count,subcarrier_count,duration_seconds,sampling_rate_hz,sequence_gaps,mean_rssi
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p010_20260718_173020.bin,empty_session_01_quad4_p010_20260718_173020.bin,session_01,quad4,empty,500,500,128,9.980062007904053,49.99968934108824,0,-46.038
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p014_20260718_173202.bin,empty_session_01_quad4_p014_20260718_173202.bin,session_01,quad4,empty,500,500,128,9.980107069015503,49.99946358784148,0,-46.092
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p018_20260718_173343.bin,empty_session_01_quad4_p018_20260718_173343.bin,session_01,quad4,empty,500,500,128,9.982681035995483,49.98657156336151,0,-46.07
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p019_20260718_173408.bin,empty_session_01_quad4_p019_20260718_173408.bin,session_01,quad4,empty,500,500,128,9.980050086975098,49.99974906451039,0,-46.148
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p023_20260718_173550.bin,empty_session_01_quad4_p023_20260718_173550.bin,session_01,quad4,empty,500,500,128,9.98009181022644,49.999540033157075,0,-46.064
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p027_20260718_173731.bin,empty_session_01_quad4_p027_20260718_173731.bin,session_01,quad4,empty,500,500,128,9.978838205337524,50.00582129221142,0,-46.126
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p028_20260718_173757.bin,empty_session_01_quad4_p028_20260718_173757.bin,session_01,quad4,empty,500,500,128,9.981472969055176,49.99262148452567,0,-46.14
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p003_20260718_172722.bin,movement_session_01_quad4_p003_20260718_172722.bin,session_01,quad4,movement,500,500,128,9.97995400428772,50.000230440502335,0,-46.394
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p004_20260718_172748.bin,movement_session_01_quad4_p004_20260718_172748.bin,session_01,quad4,movement,500,500,128,9.979710102081299,50.001452436572485,0,-46.54
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p008_20260718_172929.bin,movement_session_01_quad4_p008_20260718_172929.bin,session_01,quad4,movement,500,500,128,9.975032091140747,50.02490171868051,0,-46.348
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p012_20260718_173111.bin,movement_session_01_quad4_p012_20260718_173111.bin,session_01,quad4,movement,500,500,128,9.980285882949829,49.99856776171954,0,-46.506
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p013_20260718_173136.bin,movement_session_01_quad4_p013_20260718_173136.bin,session_01,quad4,movement,500,500,128,9.978452920913696,50.007752098940415,0,-46.538
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p017_20260718_173318.bin,movement_session_01_quad4_p017_20260718_173318.bin,session_01,quad4,movement,500,500,128,9.978317022323608,50.00843317401435,0,-46.39
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p021_20260718_173459.bin,movement_session_01_quad4_p021_20260718_173459.bin,session_01,quad4,movement,500,500,128,9.986223936080933,49.96883738978431,0,-46.374
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p022_20260718_173525.bin,movement_session_01_quad4_p022_20260718_173525.bin,session_01,quad4,movement,500,500,128,9.980138063430786,49.99930830901382,0,-46.394
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p026_20260718_173706.bin,movement_session_01_quad4_p026_20260718_173706.bin,session_01,quad4,movement,500,500,128,9.979736089706421,50.00132223082458,0,-46.576
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\movement\movement_session_01_quad4_p030_20260718_173848.bin,movement_session_01_quad4_p030_20260718_173848.bin,session_01,quad4,movement,500,500,128,9.979964017868042,50.00018027185215,0,-46.472
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p002_20260718_172657.bin,static_presence_session_01_quad4_p002_20260718_172657.bin,session_01,quad4,static_presence,500,500,128,9.980052947998047,49.999734730876064,0,-46.73
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p006_20260718_172839.bin,static_presence_session_01_quad4_p006_20260718_172839.bin,session_01,quad4,static_presence,500,500,128,9.980248928070068,49.998752896486536,0,-46.068
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p007_20260718_172904.bin,static_presence_session_01_quad4_p007_20260718_172904.bin,session_01,quad4,static_presence,500,500,128,9.980009078979492,49.99995451417218,0,-46.064
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p011_20260718_173045.bin,static_presence_session_01_quad4_p011_20260718_173045.bin,session_01,quad4,static_presence,500,500,128,9.980212926864624,49.99893325490055,0,-46.956
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p015_20260718_173227.bin,static_presence_session_01_quad4_p015_20260718_173227.bin,session_01,quad4,static_presence,499,499,128,9.978294134140015,49.90833035239249,0,-46.034068136272545
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p016_20260718_173252.bin,static_presence_session_01_quad4_p016_20260718_173252.bin,session_01,quad4,static_presence,500,500,128,9.980697870254517,49.996503900510824,0,-46.652
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p020_20260718_173434.bin,static_presence_session_01_quad4_p020_20260718_173434.bin,session_01,quad4,static_presence,500,500,128,9.980032205581665,49.99983864991113,0,-46.996
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p024_20260718_173615.bin,static_presence_session_01_quad4_p024_20260718_173615.bin,session_01,quad4,static_presence,500,500,128,9.980154991149902,49.999223503292086,0,-46.404
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p025_20260718_173641.bin,static_presence_session_01_quad4_p025_20260718_173641.bin,session_01,quad4,static_presence,500,500,128,9.984890937805176,49.975508306321814,0,-47.004
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p029_20260718_173822.bin,static_presence_session_01_quad4_p029_20260718_173822.bin,session_01,quad4,static_presence,500,500,128,9.979948043823242,50.00026030284191,0,-46.026
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p001_20260718_173928.bin,empty_session_01_quad5_p001_20260718_173928.bin,session_01,quad5,empty,500,500,128,9.980873823165894,49.995622511709016,0,-46.07
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p005_20260718_174110.bin,empty_session_01_quad5_p005_20260718_174110.bin,session_01,quad5,empty,500,500,128,9.977705001831055,50.01150063150055,0,-46.122
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p009_20260718_174251.bin,empty_session_01_quad5_p009_20260718_174251.bin,session_01,quad5,empty,500,500,128,9.979442119598389,50.00279514824038,0,-46.018
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p010_20260718_174317.bin,empty_session_01_quad5_p010_20260718_174317.bin,session_01,quad5,empty,500,500,128,9.979971885681152,50.00014085369764,0,-46.022
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p014_20260718_174458.bin,empty_session_01_quad5_p014_20260718_174458.bin,session_01,quad5,empty,500,500,128,9.97992491722107,50.00037616905715,0,-46.026
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p018_20260718_174640.bin,empty_session_01_quad5_p018_20260718_174640.bin,session_01,quad5,empty,500,500,128,9.976943016052246,50.015320243599845,0,-46.04
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p019_20260718_174705.bin,empty_session_01_quad5_p019_20260718_174705.bin,session_01,quad5,empty,500,500,128,9.981587171554565,49.99204950311365,0,-46.078
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p023_20260718_174847.bin,empty_session_01_quad5_p023_20260718_174847.bin,session_01,quad5,empty,500,500,128,9.976233005523682,50.01887984409663,0,-46.028
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p027_20260718_175028.bin,empty_session_01_quad5_p027_20260718_175028.bin,session_01,quad5,empty,500,500,128,9.981704950332642,49.99145962367589,0,-46.038
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p028_20260718_175054.bin,empty_session_01_quad5_p028_20260718_175054.bin,session_01,quad5,empty,500,500,128,9.98003101348877,49.999844622282595,0,-46.028
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p003_20260718_174019.bin,movement_session_01_quad5_p003_20260718_174019.bin,session_01,quad5,movement,499,499,128,9.960074186325073,49.99962758146332,0,-48.61923847695391
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p004_20260718_174044.bin,movement_session_01_quad5_p004_20260718_174044.bin,session_01,quad5,movement,500,500,128,9.98006796836853,49.999659479430676,0,-47.754
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p008_20260718_174226.bin,movement_session_01_quad5_p008_20260718_174226.bin,session_01,quad5,movement,500,500,128,9.979692935943604,50.001538444410905,0,-47.75
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p012_20260718_174408.bin,movement_session_01_quad5_p012_20260718_174408.bin,session_01,quad5,movement,500,500,128,9.977908849716187,50.01047890051568,0,-49.298
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p013_20260718_174433.bin,movement_session_01_quad5_p013_20260718_174433.bin,session_01,quad5,movement,500,500,128,9.98018503189087,49.999073003705455,0,-52.208
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p017_20260718_174614.bin,movement_session_01_quad5_p017_20260718_174614.bin,session_01,quad5,movement,500,500,128,9.978675127029419,50.006638521415496,0,-48.456
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p021_20260718_174756.bin,movement_session_01_quad5_p021_20260718_174756.bin,session_01,quad5,movement,500,500,128,9.979958057403564,50.0002101341318,0,-48.792
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p022_20260718_174821.bin,movement_session_01_quad5_p022_20260718_174821.bin,session_01,quad5,movement,500,500,128,9.980355024337769,49.9982213842248,0,-50.01
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p026_20260718_175003.bin,movement_session_01_quad5_p026_20260718_175003.bin,session_01,quad5,movement,500,500,128,9.979866981506348,50.00066643420147,0,-47.464
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p030_20260718_175144.bin,movement_session_01_quad5_p030_20260718_175144.bin,session_01,quad5,movement,500,500,128,9.980185985565186,49.99906822595563,0,-49.88
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p002_20260718_173954.bin,static_presence_session_01_quad5_p002_20260718_173954.bin,session_01,quad5,static_presence,500,500,128,9.979977130889893,50.00011457496249,0,-50.64
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p006_20260718_174135.bin,static_presence_session_01_quad5_p006_20260718_174135.bin,session_01,quad5,static_presence,500,500,128,9.980528116226196,49.99735426712872,0,-48.41
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p007_20260718_174201.bin,static_presence_session_01_quad5_p007_20260718_174201.bin,session_01,quad5,static_presence,500,500,128,9.980002880096436,49.999985570663306,0,-47.338
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p011_20260718_174342.bin,static_presence_session_01_quad5_p011_20260718_174342.bin,session_01,quad5,static_presence,500,500,128,9.981853008270264,49.99071811481932,0,-50.194
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p015_20260718_174524.bin,static_presence_session_01_quad5_p015_20260718_174524.bin,session_01,quad5,static_presence,499,499,128,9.960048913955688,49.99975444921952,0,-47.08817635270541
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p016_20260718_174549.bin,static_presence_session_01_quad5_p016_20260718_174549.bin,session_01,quad5,static_presence,500,500,128,9.97990894317627,50.000456200674016,0,-49.736
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p020_20260718_174731.bin,static_presence_session_01_quad5_p020_20260718_174731.bin,session_01,quad5,static_presence,500,500,128,9.979154109954834,50.00423828530878,0,-47.012
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p024_20260718_174912.bin,static_presence_session_01_quad5_p024_20260718_174912.bin,session_01,quad5,static_presence,500,500,128,9.981318950653076,49.99339290398595,0,-46.464
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p025_20260718_174937.bin,static_presence_session_01_quad5_p025_20260718_174937.bin,session_01,quad5,static_presence,500,500,128,9.981425046920776,49.99286150567641,0,-50.826
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p029_20260718_175119.bin,static_presence_session_01_quad5_p029_20260718_175119.bin,session_01,quad5,static_presence,500,500,128,9.98059606552124,49.99701387814251,0,-46.002
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p001_20260719_004321.bin,empty_session_02_quad1_p001_20260719_004321.bin,session_02,quad1,empty,500,500,128,9.980649948120117,49.99674395894308,0,-46.018
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p005_20260719_004451.bin,empty_session_02_quad1_p005_20260719_004451.bin,session_02,quad1,empty,500,500,128,9.980054140090942,49.99972875853086,0,-46.012
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p009_20260719_004620.bin,empty_session_02_quad1_p009_20260719_004620.bin,session_02,quad1,empty,500,500,128,9.987429141998291,49.962807535890036,0,-46.078
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p010_20260719_004642.bin,empty_session_02_quad1_p010_20260719_004642.bin,session_02,quad1,empty,500,500,128,9.981559991836548,49.99218563111466,0,-45.77
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p014_20260719_004812.bin,empty_session_02_quad1_p014_20260719_004812.bin,session_02,quad1,empty,500,500,128,9.98000717163086,49.999964070011494,0,-46.024
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p018_20260719_004941.bin,empty_session_02_quad1_p018_20260719_004941.bin,session_02,quad1,empty,500,500,128,9.976572036743164,50.01718006567893,0,-46.016
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p019_20260719_005003.bin,empty_session_02_quad1_p019_20260719_005003.bin,session_02,quad1,empty,500,500,128,9.980074882507324,49.999624839952574,0,-46.044
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p023_20260719_005132.bin,empty_session_02_quad1_p023_20260719_005132.bin,session_02,quad1,empty,500,500,128,9.979983806610107,50.00008112933952,0,-46.194
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p027_20260719_005302.bin,empty_session_02_quad1_p027_20260719_005302.bin,session_02,quad1,empty,500,500,128,9.980034828186035,49.99982551069893,0,-46.444
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p028_20260719_005324.bin,empty_session_02_quad1_p028_20260719_005324.bin,session_02,quad1,empty,500,500,128,9.977993965148926,50.0100522953716,0,-46.042
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p003_20260719_004406.bin,movement_session_02_quad1_p003_20260719_004406.bin,session_02,quad1,movement,500,500,128,9.979904890060425,50.00047650724442,0,-49.678
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p004_20260719_004428.bin,movement_session_02_quad1_p004_20260719_004428.bin,session_02,quad1,movement,500,500,128,9.979744911193848,50.00127803269734,0,-53.296
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p008_20260719_004558.bin,movement_session_02_quad1_p008_20260719_004558.bin,session_02,quad1,movement,498,498,128,9.97993516921997,49.79992270218779,0,-50.07831325301205
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p012_20260719_004727.bin,movement_session_02_quad1_p012_20260719_004727.bin,session_02,quad1,movement,500,500,128,9.979970932006836,50.000145631652444,0,-49.096
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p013_20260719_004749.bin,movement_session_02_quad1_p013_20260719_004749.bin,session_02,quad1,movement,500,500,128,9.980000972747803,49.99999512651449,0,-50.09
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p017_20260719_004919.bin,movement_session_02_quad1_p017_20260719_004919.bin,session_02,quad1,movement,500,500,128,9.980066776275635,49.999665451759334,0,-48.744
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p021_20260719_005048.bin,movement_session_02_quad1_p021_20260719_005048.bin,session_02,quad1,movement,500,500,128,9.979923963546753,50.00038094705693,0,-51.264
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p022_20260719_005110.bin,movement_session_02_quad1_p022_20260719_005110.bin,session_02,quad1,movement,452,452,128,9.981474876403809,45.183703368944336,0,-58.480088495575224
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p026_20260719_005239.bin,movement_session_02_quad1_p026_20260719_005239.bin,session_02,quad1,movement,497,497,128,9.980046033859253,49.699169554651675,0,-48.843058350100605
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p030_20260719_005409.bin,movement_session_02_quad1_p030_20260719_005409.bin,session_02,quad1,movement,500,500,128,9.983108043670654,49.984433486760544,0,-49.318
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p002_20260719_004344.bin,static_presence_session_02_quad1_p002_20260719_004344.bin,session_02,quad1,static_presence,500,500,128,9.978787183761597,50.00607697216139,0,-51.916
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p006_20260719_004513.bin,static_presence_session_02_quad1_p006_20260719_004513.bin,session_02,quad1,static_presence,500,500,128,9.981678009033203,49.99159455438412,0,-51.678
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p007_20260719_004535.bin,static_presence_session_02_quad1_p007_20260719_004535.bin,session_02,quad1,static_presence,500,500,128,9.98014211654663,49.99928800339228,0,-48.914
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p011_20260719_004705.bin,static_presence_session_02_quad1_p011_20260719_004705.bin,session_02,quad1,static_presence,500,500,128,9.978296041488647,50.008538324099966,0,-66.626
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p015_20260719_004834.bin,static_presence_session_02_quad1_p015_20260719_004834.bin,session_02,quad1,static_presence,501,501,128,9.992082118988037,50.03962077631906,0,-48.2814371257485
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p016_20260719_004856.bin,static_presence_session_02_quad1_p016_20260719_004856.bin,session_02,quad1,static_presence,500,500,128,9.979249954223633,50.00375802680466,0,-46.696
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p020_20260719_005026.bin,static_presence_session_02_quad1_p020_20260719_005026.bin,session_02,quad1,static_presence,500,500,128,9.980417013168335,49.997910842964856,0,-51.926
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p024_20260719_005155.bin,static_presence_session_02_quad1_p024_20260719_005155.bin,session_02,quad1,static_presence,500,500,128,9.981602907180786,49.991970692504545,0,-55.906
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p025_20260719_005217.bin,static_presence_session_02_quad1_p025_20260719_005217.bin,session_02,quad1,static_presence,500,500,128,9.97347092628479,50.03273220408154,0,-45.724
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p029_20260719_005346.bin,static_presence_session_02_quad1_p029_20260719_005346.bin,session_02,quad1,static_presence,499,499,128,9.978448867797852,49.907556434660954,0,-54.62124248496994
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p001_20260719_012235.bin,empty_session_02_quad2_p001_20260719_012235.bin,session_02,quad2,empty,500,500,128,9.98018217086792,49.999087336960386,0,-46.408
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p005_20260719_012404.bin,empty_session_02_quad2_p005_20260719_012404.bin,session_02,quad2,empty,500,500,128,9.97985315322876,50.00073571609214,0,-46.298
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p009_20260719_012533.bin,empty_session_02_quad2_p009_20260719_012533.bin,session_02,quad2,empty,500,500,128,9.97883415222168,50.005841603139885,0,-46.724
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p010_20260719_012556.bin,empty_session_02_quad2_p010_20260719_012556.bin,session_02,quad2,empty,500,500,128,9.97979187965393,50.001042708848935,0,-46.028
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p014_20260719_012725.bin,empty_session_02_quad2_p014_20260719_012725.bin,session_02,quad2,empty,500,500,128,9.98040509223938,49.99797056213833,0,-47.002
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p018_20260719_012854.bin,empty_session_02_quad2_p018_20260719_012854.bin,session_02,quad2,empty,500,500,128,9.980056047439575,49.999719202781485,0,-46.37
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p019_20260719_012916.bin,empty_session_02_quad2_p019_20260719_012916.bin,session_02,quad2,empty,500,500,128,9.979857206344604,50.00071540931119,0,-46.332
